Date,120GB SATA 6 Gb/s_Forecast,120GB SATA 6 Gb/s_CI_Lo_80,120GB SATA 6 Gb/s_CI_Hi_80,120GB SATA 6 Gb/s_CI_Lo_95,120GB SATA 6 Gb/s_CI_Hi_95,1TB PCIe Gen3 x4_Forecast,1TB PCIe Gen3 x4_CI_Lo_80,1TB PCIe Gen3 x4_CI_Hi_80,1TB PCIe Gen3 x4_CI_Lo_95,1TB PCIe Gen3 x4_CI_Hi_95,1TB PCIe Gen4 x4_Forecast,1TB PCIe Gen4 x4_CI_Lo_80,1TB PCIe Gen4 x4_CI_Hi_80,1TB PCIe Gen4 x4_CI_Lo_95,1TB PCIe Gen4 x4_CI_Hi_95,1TB PCIe Gen5 x4_Forecast,1TB PCIe Gen5 x4_CI_Lo_80,1TB PCIe Gen5 x4_CI_Hi_80,1TB PCIe Gen5 x4_CI_Lo_95,1TB PCIe Gen5 x4_CI_Hi_95,1TB SATA 6 Gb/s_Forecast,1TB SATA 6 Gb/s_CI_Lo_80,1TB SATA 6 Gb/s_CI_Hi_80,1TB SATA 6 Gb/s_CI_Lo_95,1TB SATA 6 Gb/s_CI_Hi_95,240GB SATA 6 Gb/s_Forecast,240GB SATA 6 Gb/s_CI_Lo_80,240GB SATA 6 Gb/s_CI_Hi_80,240GB SATA 6 Gb/s_CI_Lo_95,240GB SATA 6 Gb/s_CI_Hi_95,250GB PCIe Gen3 x4_Forecast,250GB PCIe Gen3 x4_CI_Lo_80,250GB PCIe Gen3 x4_CI_Hi_80,250GB PCIe Gen3 x4_CI_Lo_95,250GB PCIe Gen3 x4_CI_Hi_95,250GB SATA 6 Gb/s_Forecast,250GB SATA 6 Gb/s_CI_Lo_80,250GB SATA 6 Gb/s_CI_Hi_80,250GB SATA 6 Gb/s_CI_Lo_95,250GB SATA 6 Gb/s_CI_Hi_95,256GB PCIe Gen3 x4_Forecast,256GB PCIe Gen3 x4_CI_Lo_80,256GB PCIe Gen3 x4_CI_Hi_80,256GB PCIe Gen3 x4_CI_Lo_95,256GB PCIe Gen3 x4_CI_Hi_95,256GB SATA 6 Gb/s_Forecast,256GB SATA 6 Gb/s_CI_Lo_80,256GB SATA 6 Gb/s_CI_Hi_80,256GB SATA 6 Gb/s_CI_Lo_95,256GB SATA 6 Gb/s_CI_Hi_95,2TB PCIe Gen3 x4_Forecast,2TB PCIe Gen3 x4_CI_Lo_80,2TB PCIe Gen3 x4_CI_Hi_80,2TB PCIe Gen3 x4_CI_Lo_95,2TB PCIe Gen3 x4_CI_Hi_95,2TB PCIe Gen4 x4_Forecast,2TB PCIe Gen4 x4_CI_Lo_80,2TB PCIe Gen4 x4_CI_Hi_80,2TB PCIe Gen4 x4_CI_Lo_95,2TB PCIe Gen4 x4_CI_Hi_95,2TB PCIe Gen5 x4_Forecast,2TB PCIe Gen5 x4_CI_Lo_80,2TB PCIe Gen5 x4_CI_Hi_80,2TB PCIe Gen5 x4_CI_Lo_95,2TB PCIe Gen5 x4_CI_Hi_95,2TB SATA 6 Gb/s_Forecast,2TB SATA 6 Gb/s_CI_Lo_80,2TB SATA 6 Gb/s_CI_Hi_80,2TB SATA 6 Gb/s_CI_Lo_95,2TB SATA 6 Gb/s_CI_Hi_95,480GB SATA 6 Gb/s_Forecast,480GB SATA 6 Gb/s_CI_Lo_80,480GB SATA 6 Gb/s_CI_Hi_80,480GB SATA 6 Gb/s_CI_Lo_95,480GB SATA 6 Gb/s_CI_Hi_95,4TB PCIe Gen5 x4_Forecast,4TB PCIe Gen5 x4_CI_Lo_80,4TB PCIe Gen5 x4_CI_Hi_80,4TB PCIe Gen5 x4_CI_Lo_95,4TB PCIe Gen5 x4_CI_Hi_95,4TB SATA 6 Gb/s_Forecast,4TB SATA 6 Gb/s_CI_Lo_80,4TB SATA 6 Gb/s_CI_Hi_80,4TB SATA 6 Gb/s_CI_Lo_95,4TB SATA 6 Gb/s_CI_Hi_95,500GB PCIe Gen3 x4_Forecast,500GB PCIe Gen3 x4_CI_Lo_80,500GB PCIe Gen3 x4_CI_Hi_80,500GB PCIe Gen3 x4_CI_Lo_95,500GB PCIe Gen3 x4_CI_Hi_95,500GB SATA 6 Gb/s_Forecast,500GB SATA 6 Gb/s_CI_Lo_80,500GB SATA 6 Gb/s_CI_Hi_80,500GB SATA 6 Gb/s_CI_Lo_95,500GB SATA 6 Gb/s_CI_Hi_95,512GB PCIe Gen3 x4_Forecast,512GB PCIe Gen3 x4_CI_Lo_80,512GB PCIe Gen3 x4_CI_Hi_80,512GB PCIe Gen3 x4_CI_Lo_95,512GB PCIe Gen3 x4_CI_Hi_95,512GB SATA 6 Gb/s_Forecast,512GB SATA 6 Gb/s_CI_Lo_80,512GB SATA 6 Gb/s_CI_Hi_80,512GB SATA 6 Gb/s_CI_Lo_95,512GB SATA 6 Gb/s_CI_Hi_95
2030-11-01,356.94339822462564,273.7869222313668,440.09987421788446,229.61004435994812,484.27675208930316,139.37539021859965,0.0,348.88282070496587,0.0,460.1836431508479,174.85148930867734,0.0,428.92118416721223,0.0,563.8957095608089,211.1372140928241,37.32149624993821,384.95293193571,0.0,477.29253203974315,448.7702060745459,182.4187034781906,715.1217086709012,40.919467723876835,856.6209444252149,88.73231476434214,1.4298883368250586,176.0347411918592,0.0,222.41415523147765,450.88163806408704,332.8120768239957,568.9511993041783,270.0876224151972,631.6756537129769,122.60318676447963,40.35238111477993,204.85399241417934,0.0,248.5497329155823,45.134791142193194,0.0,105.18439964106494,0.0,137.08575415609056,39.17349846118021,0.0,90.8785737203339,0.0,118.34689495175931,226.7199225364927,0.0,526.9361762574841,0.0,686.4260610467608,318.6383653834192,0.0,728.0713235998494,0.0,945.5825826523279,825.3402458026965,493.78510646400144,1156.8953851413914,317.64643869031977,1333.034052915073,528.5182343537764,134.63385658946714,922.4026121180857,0.0,1131.6536878053748,121.4033257921557,0.0,279.8575551643685,0.0,364.03636451835655,4384.0526315789475,3763.9750506366654,5004.13021252123,3434.5588357610777,5333.546427396817,549.9906285023586,0.0,1227.8245642494112,0.0,1587.9238426150328,664.4539321404559,485.2094140982087,843.698450182703,389.9857638882649,938.9221003926468,598.8089593334612,444.36137610613537,753.256542560787,362.3110975166186,835.3068211503038,82.01918101763295,0.0,182.1599173177762,0.0,235.35968347722732,64.17990330037317,0.0,173.4191098104871,0.0,231.45243826898513
2030-12-01,354.0757639989097,270.16672537227043,437.9848026255489,225.59004860186835,482.561479395951,138.37472408931427,0.0,349.7781880681576,0.0,462.0862783069181,173.65327703708653,0.0,430.0222920188118,0.0,566.2183312278534,209.66837547161356,34.279632644439516,385.0571182987876,0.0,478.2323879257238,449.06207191420793,180.30009934778082,717.824044480635,37.52030142186641,860.6038424065495,88.6588731958681,0.5663634567624172,176.75138293497378,0.0,223.55052873387368,447.2765000364765,328.13841420022356,566.4145858727294,264.84630609971424,629.7066939732388,122.98719132672903,39.992019322418315,205.98236333103975,0.0,250.0735484583298,44.67399291712338,0.0,105.26704786397879,0.0,137.45710830449573,38.98394432681894,0.0,91.15694835677957,0.0,118.87385674769615,225.08160737038537,0.0,528.0148056442242,0.0,688.9480672272011,316.9760855223852,0.0,730.1143949041664,0.0,949.5941217632376,828.5536743603071,493.99797486329356,1163.1093738573206,316.2652595055051,1340.8420892151091,528.2928269269955,130.84381200079224,925.7418418531988,0.0,1136.8866310327444,120.44822844226607,0.0,280.3364619699254,0.0,365.2770860314943,4384.0526315789475,3758.3633744365825,5009.7418887213125,3425.9659565797015,5342.139306578194,544.6154056246891,0.0,1228.5837101696907,0.0,1591.9418719592227,659.3495164005167,478.4828429589977,840.2161898420356,382.3974226931907,936.3016101078426,593.9216437557354,438.0763163531728,749.766971158298,355.2834861705614,832.5598013409094,81.47636734970416,0.0,182.52337312938624,0.0,236.20459494984232,63.593633934783114,0.0,173.82145069969312,0.0,232.3799783560516
2031-01-01,351.23086914362585,266.5759577274756,435.8857805597761,221.60303603764584,480.85870224960587,137.5115727020461,0.0,350.7942155389836,0.0,464.1006195461066,172.45692219699396,0.0,431.10481768406567,0.0,568.5115121615725,208.37480802174377,31.427023486996177,385.3225925564914,0.0,479.326103090576,449.38221042382946,178.2311955626315,720.5332252850274,34.182218917620105,864.5822019300388,88.64446755399803,0.0,177.52003722382818,0.0,224.73518361092545,443.6998037749031,323.5026919043384,563.8969156454677,259.64797622310095,627.7516313267053,123.38148174549701,39.64856037029614,207.1144031206979,0.0,251.59751760127335,44.28148929352604,0.0,105.41315976569217,0.0,137.88935970403043,38.90453794760696,0.0,91.54131113390542,0.0,119.5045968891265,223.65205251507246,0.0,529.2780432857647,0.0,691.641850882695,315.28277356065064,0.0,732.0934956921902,0.0,953.5241918245706,870.6077295712045,533.0781431495536,1208.1373159928553,353.7655503630517,1387.4499087793572,528.0382188985324,127.05625436042288,929.0201834366419,0.0,1142.0418520975124,119.74348290527746,0.0,281.0529731259362,0.0,366.7486398056611,1822.3737396992096,1191.1226908925596,2453.6247885058597,855.7705712140266,2788.9769081843924,540.3031573726263,0.0,1230.3512997467567,0.0,1596.9393753830136,654.2832637428262,471.8088549195486,836.7576725661038,374.86932523218235,933.6972022534701,589.0737752051792,431.84312875970363,746.3044216506548,348.3143478355447,829.8332025748138,80.95078395242388,0.0,182.8960030033601,0.0,237.05440062416997,63.21592331412843,0.0,174.4235621639747,0.0,233.50262030295556
2031-02-01,348.40855055858117,263.0142809000985,433.8028202170638,217.64857514402962,479.1685259731327,136.6772897717026,0.0,351.82269848116863,0.0,466.11869685807244,171.15983294143203,0.0,432.0667049035983,0.0,570.6734806334991,207.19909117819142,28.70588180311651,385.69230055326636,0.0,480.5168180337748,449.6575307001883,176.1383397414582,723.1767216589185,30.831269544632846,868.4837918557438,88.6840995829223,0.0,178.33588983910866,0.0,225.96340341270766,440.15134452346484,318.90445628577135,561.3982327611583,254.4920469094967,625.810642137433,123.76494554981002,39.30071839993302,208.229172699687,0.0,253.1007933730592,43.93964058298716,0.0,105.60522224441621,0.0,138.3650625020504,38.87083869181025,0.0,91.96733041604162,0.0,120.17484164453954,222.23450536470065,0.0,530.5297694423663,0.0,694.3116284836261,313.327691387746,0.0,733.7787509521081,0.0,957.1433763456754,970.5136232022996,630.036124160138,1310.9911222444612,449.1574527939896,1491.8697936106096,527.7525614386361,123.26850451689046,932.2366183603817,0.0,1147.1187736000593,119.21059623021145,0.0,281.92892970834873,0.0,368.3730443686091,1829.3238589833265,1192.5595959034742,2466.088122063179,854.2785811423029,2804.3691368243503,536.7763009689095,0.0,1232.8511791004312,0.0,1602.640958107802,649.2549361001034,465.1868340590157,833.323038141191,367.4006548496879,931.1092173505187,584.2650682054043,425.6612022685604,742.8689341422482,341.402898489612,827.1272379211966,80.40899975258885,0.0,183.24458696658616,0.0,237.8759926740222,63.005927249737574,0.0,175.1848302946377,0.0,234.7798725372409
2031-03-01,345.6086443005882,259.4813631747158,431.7359254264606,213.7262450765961,477.4910435245803,135.7834669032864,0.0,352.775651191149,0.0,468.052749094076,169.70438856221355,0.0,432.85084556719266,0.0,572.6474008510877,206.04691323455566,26.021545204732718,386.0722812643786,0.0,481.710758030222,449.8111251706337,173.94408693449554,725.6781634067719,27.38972287154718,872.2325274697203,88.76425773179994,0.0,179.18560536686692,0.0,227.22194629799625,436.63091676079637,314.3432636120732,558.9185699095195,249.3779478768141,623.8838856447786,124.11916441803857,38.929909144697504,209.30841969137964,0.0,254.56521155534205,43.62347674148367,0.0,105.81838640913449,0.0,138.85943217007397,38.80867276714038,0.0,92.36093672840452,0.0,120.8105769578261,220.66268481781336,0.0,531.6043087134698,0.0,696.7920464080373,310.9662329054918,0.0,735.0263806366527,0.0,960.3083341188318,1067.1622304176906,723.7621241305204,1410.5623367048606,541.3308176654614,1592.9936431699198,527.4215178069599,119.46543104895312,935.3776045649665,0.0,1152.1042756551576,118.74960827572924,0.0,282.86469126494075,0.0,370.0508291029593,1836.0119228400529,1193.781771841395,2478.242073838711,852.5970041233581,2819.4268415567476,533.5290963300358,0.0,1235.578975710153,0.0,1608.54297413084,644.2642916042495,458.61617687476496,829.912406333734,359.9906159247264,928.5379672837726,579.4952353343871,419.52993785220633,739.4605328165678,334.5483735647979,824.4420971039763,79.82764916720095,0.0,183.54596147487354,0.0,238.6463148883246,62.88676781943759,0.0,176.0285975649228,0.0,236.13519461721177
2031-04-01,342.83098586054336,255.97687934988687,429.68509237119986,209.83563526610058,475.8263364549862,134.79317757595803,0.0,353.6165520021657,0.0,469.8664696660885,168.10687479077134,0.0,433.47401637289033,0.0,574.450310338391,204.8257500749013,23.281153692822045,386.37034645698054,0.0,482.8159132849601,449.7972038498476,171.6021324563386,727.9922752433566,23.811000778536936,875.7834069211583,88.86858772105666,0.0,180.05299823153828,0.0,228.49471631523164,433.13831450642937,309.8186797440725,556.4579492687863,244.30512377657038,621.9715052362883,124.43639055789953,38.528225870095156,210.3445552457039,0.0,255.98326773609995,43.30944312744995,0.0,106.02921365869562,0.0,139.34909175341988,38.65869600232219,0.0,92.66288581508073,0.0,121.35261165310868,218.85712983946314,0.0,532.4227802047706,0.0,699.00453196134,308.1978416471068,0.0,735.836619471047,0.0,963.019720190015,1150.3671947388746,804.0691458820057,1496.6652435957435,620.0983074267941,1680.6360820509549,527.0395779303578,115.64076273768052,938.4383931230352,0.0,1156.994013694145,118.26939675758555,0.0,283.76944170987326,0.0,371.6913405907761,1842.4421460679096,1194.7922352612375,2490.0920568745814,850.7282201451928,2834.1560719906265,530.0030103677225,0.0,1237.9774663401547,0.0,1614.0888960755092,639.3110853258022,452.09629206358306,826.5258785880213,352.6384331430292,925.9837375085751,574.7639877811482,413.4487482437356,736.0792273185608,327.75002723948523,821.7779483228112,79.20269344377073,0.0,183.79628128861032,0.0,239.36162483118136,62.77202233046178,0.0,176.86865237690802,0.0,237.4824870890826
2031-05-01,340.07541040381915,252.50051056720002,427.6503102404383,205.97634502899612,474.1744757786422,133.7356538250511,0.0,354.37502100263976,0.0,471.5896848157337,166.4640314363542,0.0,434.0334277219822,0.0,576.1796694987221,203.4821356734397,20.430919297281946,386.53335204959745,0.0,483.77931074943126,449.62647166115806,169.1226878897083,730.1302554326078,20.10505276112565,879.1478905611905,88.98360636252626,0.0,180.92474694793793,0.0,229.76847788393786,429.67333158644385,305.33027981747773,554.01638335541,239.27303356521452,620.0736296076732,124.72454845878002,38.103440719226356,211.3456561983337,0.0,257.3631196849716,42.98319828490222,0.0,106.22347376198235,0.0,139.81987010918115,38.39586005173362,0.0,92.84822509943373,0.0,121.7760440310244,216.85419486523875,0.0,533.0220944173097,0.0,700.9862910543475,305.1821855537528,0.0,736.3698937548706,0.0,965.4383637367145,1210.7741902003918,861.6022493372851,1559.9461310634983,676.1046557537597,1745.4437246470238,526.6285852133226,111.8156134284821,941.4415569981632,0.0,1161.8109482588595,117.7124469852985,0.0,284.5859598441783,0.0,373.2375135504583,1848.618668819366,1195.5939777976391,2501.6433598410927,848.6746106923467,2848.562726946385,525.7731671315233,0.0,1239.6230305350864,0.0,1618.8557704682294,634.3950699151965,445.6266002762787,823.1635395541143,345.34335078060366,923.4467890497892,570.0710358288958,407.417057656018,732.7250140017736,321.0071317516767,819.1349399061148,78.5528701205097,0.0,184.01446942831674,0.0,240.04094406058925,62.593270606567515,0.0,177.63677688899477,0.0,238.75363960153425
2031-06-01,337.34175297866267,249.05194413855202,425.6315618187733,202.14798319224323,472.5355227650821,132.7003368270576,0.0,355.140871581363,0.0,473.31240566958775,164.93497289959865,0.0,434.6886453970209,0.0,577.9952839112764,202.02669146160304,17.481154647379867,386.5722282758262,0.0,484.61204470838226,449.37452876042585,166.58088018860786,732.1681773322439,16.34675438482958,882.402303136022,89.10288288987195,0.0,181.79457585180268,0.0,231.03703773782834,426.23576186361555,300.87764793189405,551.5938757953371,234.281149905667,618.1903738215641,125.00778513317621,37.67955457725681,212.33601568909563,0.0,258.7291381719278,42.64430051831057,0.0,106.40083170800008,0.0,140.2714889025226,38.038360546080284,0.0,92.93524207175106,0.0,122.09921038226366,214.79976544362984,0.0,533.5486702657779,0.0,702.8840259525441,302.2086863105159,0.0,736.9163525745371,0.0,967.8548002772983,1240.9192333757892,888.8968620268315,1592.9416047247469,701.8849772476977,1779.9534895038805,526.2475049879104,108.04824867579873,944.446761300022,0.0,1166.6151162158312,117.0676370398541,0.0,285.3034052596837,0.0,374.67865712646824,1854.5455602631823,1196.1899669853904,2512.9011535409745,846.4385580565635,2862.652562469801,520.693641330897,0.0,1240.3709472487021,0.0,1622.6995160175359,629.515996158775,439.2065338521871,819.825458465363,338.10463200181226,920.9273603157378,565.4160892740371,401.43430149285325,729.3978770552209,314.3189767340993,816.5132018139748,77.91633146236059,0.0,184.23885606963614,0.0,240.7226972672513,62.3210199560036,0.0,178.3036724845354,0.0,239.91945664031792
2031-07-01,334.62984869669714,245.6308733730863,423.628824020308,198.35016773241804,470.9095296609762,131.8119821838402,0.0,356.03921660248943,0.0,475.1599348873968,163.7030382164331,0.0,435.6234416859734,0.0,580.0811560291667,200.53961441540324,14.511760320085926,386.5674685107206,0.0,485.3947659988579,449.17060646211377,164.10548647192348,734.2357264523041,12.664641477134978,885.6765714470926,89.2285266600006,0.0,182.66474317239602,0.0,232.30273319460608,422.82539943661027,296.4603768480112,549.1904220252094,229.32895859781794,616.3218402754026,125.32231513847314,37.29264174348512,213.35198853346117,0.0,260.11775252454856,42.30651531347344,0.0,106.57515538206925,0.0,140.71787041851078,37.643621400508295,0.0,92.98144881719566,0.0,122.3796696323108,212.9095613440904,0.0,534.218739463031,0.0,704.9142403387182,299.62723394279493,0.0,737.8265841404998,0.0,970.6199889330305,1236.1338228571449,881.2839171587243,1590.9837285555654,692.7699047564383,1779.4977409578514,525.9899720870511,104.43163164170352,947.5483125323988,0.0,1171.5011808939896,116.36806537926962,0.0,285.9551466182889,0.0,376.0482835265179,1860.226821846297,1196.5831468848878,2523.8704968077063,844.022444561639,2876.431199130955,514.9613219899933,0.0,1240.4192613806476,0.0,1625.818791681933,624.6736134607745,432.8355365390481,816.5116903825009,330.921558174381,918.425668747168,560.7988577892716,395.499926055387,726.097789523156,307.68486857176083,813.9128470067823,77.3413420775722,0.0,184.5178765856864,0.0,241.45541054312204,61.973313527659066,0.0,178.88756859244322,0.0,240.99826659560978
2031-08-01,331.93953288909734,242.2369974049646,421.6420683732301,194.58252542901906,469.29654034917564,131.19371181846938,0.0,357.19352112876595,0.0,477.25591982486094,162.92763985807633,0.0,436.9976451855997,0.0,582.5973355158465,199.1547811754507,11.656328273653287,386.6532340772481,0.0,486.2617871813279,449.16936223910767,161.8507279713627,736.4879965068526,9.21270351662315,889.1260209615922,89.36963826265136,0.0,183.54449248687428,0.0,233.5748837934927,419.4420388121847,292.07806769352084,546.8060099308485,224.4159580367307,614.4681195876387,125.70858769371198,36.983016723282546,214.43415866414142,0.0,261.56961824218206,41.99369743227162,0.0,106.77039789772901,0.0,141.18302002000326,37.29245982673735,0.0,93.06774723213415,0.0,122.69836866625121,211.40704894502556,0.0,535.256260093701,0.0,707.3011535164349,297.75842088334446,0.0,739.4218514712414,0.0,974.0555489710616,1195.1902912104297,837.535204264623,1552.8453781562364,647.5309393246631,1742.8496430961964,525.9696012963606,101.0787319921734,950.8604706005477,0.0,1176.583744918397,115.67513375906151,0.0,286.6028451982053,0.0,377.4081919002504,1865.6663902056557,1196.776438545133,2534.5563418661786,841.4286517254804,2889.904128685831,509.08069745244205,0.0,1240.2735714581715,0.0,1628.7197857737153,619.8676702610114,426.51306320281435,813.2222773192085,323.7934282031472,915.9419123188757,556.219051237921,389.6133882464919,722.8247142293501,301.1041297822952,811.3339726935468,76.87352097105227,0.0,184.8973139958913,0.0,242.284954040337,61.609809297536174,0.0,179.4483021050762,0.0,242.05000140908183
2031-09-01,329.270641241556,238.87002102293417,419.67126146017785,190.8446915317913,467.6965909513207,130.92819759080584,0.0,358.6867868065475,0.0,479.6835373274102,162.69894940513942,0.0,438.90182740864566,0.0,585.6346063480082,198.02653051385096,9.068923676162626,386.9841373515393,0.0,487.3678659840612,449.5130879933421,159.95847732388154,739.0676986628026,6.132590405730639,892.8935855809535,89.53825996412719,0.0,184.44600348464314,0.0,234.8657422299172,416.0854750538566,287.7303296781666,544.4406204295467,219.54165869733126,612.6292914103819,126.20179885470571,36.78574610113601,215.61785160827543,0.0,263.1201296336093,41.73241715842082,0.0,107.01322406302683,0.0,141.69365273109878,37.06580945800955,0.0,93.27515233897691,0.0,123.1363657444908,210.45605750460157,0.0,536.8255339875743,0.0,710.2093183691536,296.80712914961225,0.0,741.9076810742861,0.0,978.367349284269,1120.6072525354411,760.1688155420384,1481.045689528844,568.6858958892932,1672.5286091815892,526.296487659893,98.09902475626944,954.4939505635166,0.0,1181.9738527310667,115.05385924715219,0.0,287.3117674907991,0.0,378.82378124523655,1870.8681397739783,1196.772740332217,2544.9635392157397,838.6595593787815,2903.076720169175,503.7389763993337,0.0,1240.622153143506,0.0,1632.0913407888474,615.0979143967052,420.23857953118386,809.9572492622265,316.7195578838756,913.4762709095347,551.6763799457444,383.7741552753612,719.5786046161277,294.57609841922005,808.7766614722689,76.54304600269963,0.0,185.40750379208802,0.0,243.2417469927006,61.313135084232684,0.0,180.06867279490922,0.0,243.15755220370613
2031-10-01,326.6230099107578,235.52965450246847,417.7163653190471,187.13630944181477,466.1097103797008,131.0276811718109,0.0,360.53157245646753,0.0,482.4555147014413,163.00757598583522,0.0,441.32698209078296,0.0,589.1841665840365,197.2879513715132,6.882372348509563,387.69353039451687,0.0,488.8464942504875,450.2943081288943,158.52085573405503,742.0677605237336,3.516209149296685,897.0724071084919,89.74405768217301,0.0,185.37907424074552,0.0,236.18517678748717,412.7555039100567,283.4167798181854,542.0942280019281,214.70558264437875,610.8054251757346,126.82321993318034,36.72197667855255,216.92446318780813,0.0,264.79074866682913,41.54338432135026,0.0,107.32443460972225,0.0,142.27061757541986,37.020393661231466,0.0,93.66046577511298,0.0,123.75050408561252,210.10660352244577,0.0,538.9770321078083,0.0,713.6894472937821,296.80239998143765,0.0,745.3137339838556,0.0,983.58538017264,1018.5706113300419,655.3701535848984,1381.7710690751853,462.4199104077909,1574.7213122522928,527.0508364985769,95.57211899778002,958.5295539993738,0.0,1187.7526226716723,114.54672523829232,0.0,288.12463675680954,0.0,380.3379022510218,1875.8358851178161,1196.574928147169,2555.0968420884633,835.7175447565128,2915.9542254791195,499.6251650491654,0.0,1242.1550387515017,0.0,1636.6240341558675,610.3640934157568,414.0115617339957,806.7166250975179,309.69927927806015,911.0289075534533,547.1705549356851,377.9817043641593,716.3594055072109,288.1001274980363,806.240982373334,76.35524940077664,0.0,186.05392979430644,0.0,244.33135375336914,61.162794767697946,0.0,180.82834990680715,0.0,244.4006760744589
2031-11-01,323.99647562473234,232.21561344110324,415.77733780836144,183.45703040605028,464.5359208434144,131.42117720191078,0.0,362.65719789949594,0.0,485.501333895088,163.73748146353645,0.0,444.15744118787893,0.0,593.1305447914359,197.01185406822245,5.169231420532043,388.8544767159128,0.0,490.7708699974984,451.52868294266165,157.55313551589995,745.5042303694233,1.3786259454328729,901.6787399398904,89.98928251707068,0.0,186.34608302518654,0.0,237.5356332951231,409.4519219243969,279.1370426702922,539.7668011785016,209.90726306654906,608.9965807822448,127.57460164609908,36.79333936125278,218.3558639309454,0.0,266.58340951977,41.43404472424374,0.0,107.71156281270413,0.0,142.9214942971987,37.1700155514186,0.0,94.23756597213702,0.0,124.55470213314366,210.26886019101477,0.0,541.6213649590795,0.0,717.6523831171138,297.5795319900695,0.0,749.4759052147367,0.0,989.5458534903412,898.4658164925027,532.5241843292349,1264.4074486557704,338.11769224249895,1458.8139407425065,528.2605791963475,93.52537234605711,962.9957860466379,0.0,1193.9488646858547,114.15369164247663,0.0,289.04164371975287,0.0,381.95086826080586,1880.5733830414008,1196.1858555536396,2564.960910529162,832.6049815757667,2928.541784507035,497.24165009971375,0.0,1245.3756023517365,0.0,1642.8217644856236,605.665954847831,407.83149624306577,803.5004134525963,302.73194010928427,908.5999695863777,542.7012881303008,372.2355224582331,713.1670538023684,281.67558444494716,803.7269918156544,76.28713094968198,0.0,186.81373765768723,0.0,245.530997471315,61.208901858432384,0.0,181.77760607536607,0.0,245.8297301906121
2031-12-01,321.39087576915483,228.92761859745593,413.85413294085373,179.8065132249909,462.97523831331875,131.9626369971943,0.0,364.9179082861449,0.0,488.67539615839985,164.68431144787445,0.0,447.1892066426179,0.0,597.2699322148253,197.18494880406246,3.9159673155602377,390.4539302925647,0.0,493.1280767083315,453.14543757706963,156.984168253539,749.3067069006003,0.0,906.642381228726,90.26548977206325,0.0,187.3387075829674,0.0,238.90885454501023,406.17452653034763,274.8907500752556,537.4583029854397,205.14624383348794,607.2028092272074,128.43710640711924,36.980881206040095,219.8933316081984,0.0,268.47945124627165,41.39440360170332,0.0,108.16469812622269,0.0,143.63641709237362,37.47761545017047,0.0,94.96946576807883,0.0,125.51201124946763,210.722681678742,0.0,544.5388077634784,0.0,721.8786247459946,298.8092261668893,0.0,754.0654699885276,0.0,995.9203495187729,858.2886544777763,489.6262292235189,1226.9510797320336,293.77431580719474,1422.802993148358,529.888918398979,91.92143502356095,967.856401774397,0.0,1200.5266273175878,113.82421946719401,0.0,290.0124716193655,0.0,383.61248057520663,1885.0843344854738,1195.6083538328176,2574.56031513813,829.3242391110937,2940.8444298598542,496.75864322909905,0.0,1250.455006285241,0.0,1650.8561991588167,601.0032464387583,401.6978794135722,800.3086134639444,295.81690318144206,906.1895896960746,538.2682925260233,366.535105941093,710.0014791109536,275.3018505678487,801.2347344841978,76.29075250298433,0.0,187.63912968330223,0.0,246.79295506034612,61.45303511520552,0.0,182.91817326747417,0.0,247.44652791086685
2032-01-01,318.8060484613969,225.66539573430288,411.946701188491,176.18442397303414,461.4276729497597,132.45831143717558,0.0,367.1202375661561,0.0,491.7843858221769,165.59473550103812,0.0,450.1692912964993,0.0,601.349524062838,197.70230449931927,3.0174141075329146,392.38719489110565,0.0,495.8135429117421,454.99795570307583,156.66697774439064,753.3289336617611,0.0,911.8172657023125,90.55302723140477,0.0,188.3374136546249,0.0,240.2853689419606,402.92311613232766,270.67754091103996,535.1686913536154,200.42207907473087,605.4241531899245,129.3750402967122,37.24879716246214,221.50128343096225,0.0,270.4433500960326,41.39726384732206,0.0,108.65672457825514,0.0,144.38831309156333,37.86036815124649,0.0,95.77340981659438,0.0,126.53971320131043,211.16065969123184,0.0,547.4223578555795,0.0,726.0613850053894,300.0663282583336,0.0,758.6578272457944,0.0,1002.2845610828829,860.0847522755734,488.72146728581373,1231.448037265333,291.4347221350039,1428.734782416143,531.8352628945119,90.65918363224114,973.0113421567826,0.0,1207.3861342648638,113.46383078149597,0.0,290.9428566157918,0.0,385.22858909026144,4204.221626378343,3509.6944721121663,4898.74878064452,3140.72692140826,5267.716331348426,497.950230587141,0.0,1257.1682525385963,0.0,1660.502826700307,596.3757163530429,395.61021722869697,797.1412154773889,288.9535458188882,903.7978868871976,533.8712823428618,360.8799603551254,706.8626043305983,268.9783205491404,798.7642441365833,76.30267693310363,0.0,188.466804045985,0.0,248.0539965747032,61.841570101503876,0.0,184.19657464218037,0.0,249.19767080441477
