Date,120GB_Forecast,120GB_CI_Lo_80,120GB_CI_Hi_80,120GB_CI_Lo_95,120GB_CI_Hi_95,1TB_Forecast,1TB_CI_Lo_80,1TB_CI_Hi_80,1TB_CI_Lo_95,1TB_CI_Hi_95,240GB_Forecast,240GB_CI_Lo_80,240GB_CI_Hi_80,240GB_CI_Lo_95,240GB_CI_Hi_95,250GB_Forecast,250GB_CI_Lo_80,250GB_CI_Hi_80,250GB_CI_Lo_95,250GB_CI_Hi_95,256GB_Forecast,256GB_CI_Lo_80,256GB_CI_Hi_80,256GB_CI_Lo_95,256GB_CI_Hi_95,2TB_Forecast,2TB_CI_Lo_80,2TB_CI_Hi_80,2TB_CI_Lo_95,2TB_CI_Hi_95,480GB_Forecast,480GB_CI_Lo_80,480GB_CI_Hi_80,480GB_CI_Lo_95,480GB_CI_Hi_95,4TB_Forecast,4TB_CI_Lo_80,4TB_CI_Hi_80,4TB_CI_Lo_95,4TB_CI_Hi_95,500GB_Forecast,500GB_CI_Lo_80,500GB_CI_Hi_80,500GB_CI_Lo_95,500GB_CI_Hi_95,512GB_Forecast,512GB_CI_Lo_80,512GB_CI_Hi_80,512GB_CI_Lo_95,512GB_CI_Hi_95
2028-11-01,432.9351387207334,370.5048161802272,495.3654612612396,337.33870733058325,528.5315701108835,205.54438059638665,35.37208963459173,375.7166715581816,0.0,466.1207011316351,85.66463057350296,20.121705920460386,151.20755522654554,0.0,186.02723394847442,139.14717148510013,64.68980412828103,213.60453884191924,25.134327719970884,253.16001525022938,48.958683354229024,10.65496801185484,87.26239869660321,0.0,107.61124747223948,435.41958367336446,166.551067632093,704.2880997146359,23.714668485167522,847.1244988615614,127.75509925815926,8.79444671178949,246.71575180452902,0.0,309.913598469788,733.417703140823,235.76399046864532,1231.0714158130008,0.0,1495.4499506700952,771.3188673175041,649.1251040443851,893.5126305906231,584.2096673055407,958.4280673294675,85.26194039000698,7.26649163108857,163.2573891489254,0.0,204.69247130210078
2028-12-01,429.48800550416314,366.058734373706,492.9172766346203,332.3619340856506,526.6140769226756,204.66506381958814,31.769843307097545,377.5602843320787,0.0,469.41087022933937,85.32977545045523,18.738097411252625,151.92145348965784,0.0,187.2982824479842,139.54572255893868,63.89696167561175,215.1944834422656,23.708557456344323,255.38288766153303,48.14527681747245,9.228663112987107,87.06189052195779,0.0,107.73634155246563,434.99134679411014,161.82066132535624,708.162032262864,16.69873467008074,853.2839589181395,126.20048307173815,5.336339220422161,247.06462692305413,0.0,311.2737033440658,730.9683168998482,225.35163920798504,1236.5849945917114,0.0,1505.1938546155136,765.711408472456,641.5624208379174,889.8603961069946,575.6082711570689,955.8145457878431,84.80823000810801,5.564774825552092,164.05168519066393,0.0,206.14977075639678
2029-01-01,426.0648708409567,361.65214151071905,490.47760017119435,327.4328790540303,524.6968626278831,204.0051805721086,28.42925414442402,379.5811069997932,0.0,472.8558179145006,85.13599295915958,17.511824231705205,152.76016168661397,0.0,188.68550132307408,140.00393837645322,63.182258541544414,216.82561821136204,22.37074112924911,257.63713562365734,47.45565785219242,7.935649812989787,86.97566589139504,0.0,107.97067016222144,434.71121131780114,157.3050688466903,712.1173537889119,9.933055658912622,859.4893669766897,125.23154693023461,2.4934286312925735,247.96966522917666,0.0,313.17429057548964,729.8096902160883,216.35352676694595,1243.2658536652307,0.0,1516.0394404975873,760.1298209389349,634.0559280089767,886.2037138688931,567.0791723899364,953.1804694879335,84.46534499581944,3.99323584342784,164.93745414821103,0.0,207.68826213541905
2029-02-01,422.66598532362565,357.2845891669217,488.0473814803296,322.5507224586727,522.7812481885786,203.44161183576296,25.225297751398955,381.65792592012696,0.0,476.3353427774453,85.07162900584672,16.430498420157647,153.7127595915358,0.0,190.1783602151831,140.486471377739,62.50951348547639,218.46342927000163,21.084254605211882,259.88868815026615,46.83327086851327,6.7189436447750595,86.94759809225147,0.0,108.2583344298624,434.43375655092524,152.8558590484123,716.0116540534382,3.267601000202319,865.5999121016482,124.73296782894629,0.14905996674050925,249.31687569115206,0.0,315.5020767429489,729.6699822935243,208.49224024416617,1250.8477243428824,0.0,1527.723399806604,754.5757426587599,626.605895326084,882.5455899914357,558.6219139306,950.5295713869197,84.1714031253903,2.4891191612459806,165.85368708953462,0.0,209.24740044548628
2029-03-01,419.29154139029345,352.95562180648676,485.62746097410013,317.71466452758943,520.8684182529975,202.85347816293114,22.035328435937117,383.67162788992516,0.0,479.7312699323907,85.11067548742284,15.467431593388,154.75391938145768,0.0,191.75189270016367,140.96086665976748,61.845498799874676,220.07623451966026,19.815459624306627,262.1062736952283,46.21242236567845,5.512453547414609,86.91239118394229,0.0,108.53424961864495,434.00064309346743,148.31190190269336,719.6893842842414,0.0,871.4615280418402,124.55954807684063,0.0,250.96229532891607,0.0,318.11375480658114,729.9666215689596,201.1800428517779,1258.7532002861412,0.0,1539.671070229644,749.0505720839171,619.2124529733026,878.8886911945317,550.2359521957886,947.8651919720456,83.85574025425053,0.9809511096392214,166.73052939886185,0.0,210.7577611319366
2029-04-01,415.9416809547639,348.66477934166437,483.21858256786345,312.9239253597052,518.9594365498226,202.15851320452487,18.775438915836503,385.5415874932132,0.0,482.9638457090789,85.22312084530263,14.591980177135454,155.8542615134698,0.0,193.37705499343363,141.40874440004686,61.171116686606695,221.64637211348702,18.544876963841617,264.2726118362521,45.54148928077288,4.26418710388451,86.81879145766125,0.0,108.74735823913319,433.30053050264377,143.55926432814368,723.0417966771438,0.0,876.9668443323469,124.57443991410925,0.0,252.77022349346709,0.0,320.8742335200009,729.9803367359165,193.69286452052233,1266.2678089513106,0.0,1551.1705285657386,743.555498486586,611.8756119358454,875.2353850373265,541.9206722057645,945.1903247674074,83.46214083778551,0.0,167.51251762414182,0.0,212.16428029189362
2029-05-01,412.61650206086404,344.4115993464104,480.82140477531766,308.1777447793569,517.0552593423712,201.3378356368516,15.42522014116355,387.25045113253964,0.0,486.0165281146239,85.38359426088118,13.778184939456168,156.9890035823062,0.0,195.02937728431323,141.83291149625128,60.48850560036266,223.1773173921399,17.274289968171814,266.3915330243308,44.80125434773572,2.9545831755067766,86.64792551996467,0.0,108.87896958021129,432.3144679836687,138.57658175576677,726.0523542115707,0.0,882.1006062701435,124.68054798970968,0.0,254.64463280616596,0.0,323.68805286490834,729.0648381374568,185.37994789409913,1272.7497283808145,0.0,1561.5823263225984,738.0915284879472,604.595281837153,871.5877751387414,533.6754008039187,942.5076561719758,82.96736324803435,0.0,168.17711034361693,0.0,213.4447884881452
2029-06-01,409.31606468509744,340.19561895507127,478.4365104151236,303.47538216099485,515.1567472092,200.44222063730078,12.034022128519013,388.8504191460826,0.0,488.9422746038729,85.57710584044172,13.0105070770215,158.14370460386192,0.0,196.69471019692892,142.25838987998077,59.82206390635709,224.69471585360446,16.02776573286951,268.489014027092,44.01327120623542,1.6048746155700186,86.42166779690083,0.0,108.95112848569184,431.13352663009914,133.45267355609093,728.8143797041073,0.0,886.9573328996742,124.83711446772396,0.0,256.54576170408626,0.0,326.5159805484037,726.8338496279971,175.85084907109524,1277.816850184899,0.0,1570.526569230753,732.6595092259577,597.3712864654991,867.9477319864162,525.4994181240056,939.8196003279097,82.38978746550518,0.0,168.74334073494407,0.0,214.61866590933352
2029-07-01,406.0403957967669,336.01637647805813,476.0644151154757,298.81611621499405,513.2646753785398,199.57809582480263,8.706940512635384,390.4492511369699,0.0,491.84955239655875,85.79875987328734,12.283537857070712,159.31398188950396,0.0,198.36894358561904,142.7270204172402,59.21304967279525,226.24099116168514,14.846252714808884,270.6077881196715,43.23597716444958,0.2731989187906336,86.19875541010853,0.0,109.02273135311484,429.94326043721173,128.37098921835002,731.5155316560734,0.0,891.7258007410937,125.05780262484807,0.0,258.48820460088206,0.0,329.37310565065013,723.2743911104919,165.08869268527985,1281.460089535704,0.0,1577.996241824098,727.2601486153428,590.2033772922257,864.3169199384599,517.3919675268197,937.1283297038659,81.78579670516439,0.0,169.26820250440215,0.0,215.74323058524718
2029-08-01,402.7894937705202,331.8734127650366,473.7055747760038,294.1992447308735,511.37974281016693,198.8770290407242,5.574296015351706,392.1797620660967,0.0,494.87183898582583,86.05278425271504,11.601024836996586,160.50454366843348,0.0,200.05704085803393,143.2870475025645,58.70916162819147,227.86493337693753,13.777159757430809,272.7969352476982,42.549658280629686,0.0,86.05975512929426,0.0,109.17449408014731,428.9787903295387,123.56467924536486,734.3929014137125,0.0,896.6441479271799,125.39176191353602,0.0,260.5219827604639,0.0,332.3099125853944,718.7556426741182,153.45901173581456,1284.052273612422,0.0,1584.3661087983958,721.8940330611213,583.0912452168168,860.6968209054257,509.35226417453,934.4358019477125,81.23489274216065,0.0,169.83176902223718,0.0,216.89885954602784
2029-09-01,399.5633322339288,327.766272344225,471.3603921236326,289.62408427781986,509.50258019003775,198.45694697349145,2.7528456880166345,394.1610482589663,0.0,498.12885206687474,86.3485234720152,10.971862017036827,161.72518492699356,0.0,201.76903632495083,143.98044262949705,58.35185950182333,229.60902575717077,12.861674715246664,275.0992105437474,42.03441343020676,0.0,86.08502910098568,0.0,109.48691867608699,428.46240748977414,119.25418681870354,737.6706281608447,0.0,901.9374953923509,125.89379442118673,0.0,262.70271591680046,0.0,335.3824554613452,713.9315135929231,141.6122949972589,1286.2507321885873,0.0,1590.295317067534,716.5616429393968,576.0345307468211,857.0887551319726,501.37950239451527,931.7437834842784,80.81761969310713,0.0,170.51512048745406,0.0,218.16691778445082
2029-10-01,396.361863422232,323.69450436443265,469.0292224800313,285.0899698649768,507.63375697948715,198.38554349831287,0.3091846746704334,396.46190232195534,0.0,501.68996794701536,86.69445116524022,10.404099848046627,162.98480248243382,0.0,203.5140516196929,144.83132945289614,58.164786208531126,231.49787269726116,12.123185109962208,277.5394737958301,41.74715206900616,0.0,86.33173409204613,0.0,110.0172932917861,428.54042892004895,115.58409296916443,741.4967648709335,0.0,907.7548183448409,126.59262822308105,0.0,265.0599002242528,0.0,338.62063847487525,709.5636853380423,130.30701079927917,1288.8203598768055,0.0,1596.5504682255234,711.2633661326436,569.0328328107912,853.4938994544959,493.4728619835572,929.0538702817299,80.59231386515692,0.0,171.37709679113271,0.0,219.6065127205573
2029-11-01,393.1850211032057,319.6576633643033,466.71237884210814,280.5962545655114,505.7737876409,198.65574160484053,0.0,399.0762809457707,0.0,505.5496924706398,87.09096054678994,9.897733407984404,164.2841876855955,0.0,205.29308960308592,145.83857691164422,58.14635840052516,233.53079542276328,11.559867316493154,280.11728650679527,41.703906055691185,0.0,86.8161346346883,0.0,110.78200606728049,429.23635197557195,112.57626182678752,745.8964421243563,0.0,914.1221150158981,127.46669299904764,0.0,267.57268798177483,0.0,342.0039978163486,706.3130389622343,120.20101722794027,1292.4250606965284,0.0,1603.7970722428718,705.9995098616157,562.0857163710252,849.9133033522062,485.63151357914904,926.3675061440824,80.57700398906091,0.0,172.43620044255283,0.0,221.2363985584704
2029-12-01,390.03272312706565,315.6553098909633,464.410136363168,276.1423091092838,503.9231371448475,199.17985738573748,0.0,401.9174741582207,0.0,509.6218330686024,87.52632792496472,9.440663887923805,165.61199196200562,0.0,207.0950009816836,146.9745211880409,58.26848612347321,235.6805562526086,11.143404995421633,282.8056373806602,41.87229614441444,0.0,87.50607070403407,0.0,111.74901343883198,430.43311160294206,110.11208954183894,750.7541336640452,0.0,920.9246766340061,128.43461947428986,0.0,270.16039075373453,0.0,345.45220674593946,704.5555322538266,111.66742388495709,1297.4436406226962,0.0,1612.4154481936582,700.7703110279709,555.19271898618,846.3479030697619,477.85462321397864,923.6859988419633,80.74139655166753,0.0,173.662584314448,0.0,223.02696531342514
2030-01-01,386.9048736492913,311.6870109880633,462.12273631051926,271.727521449286,502.0822258492966,199.8041668348955,0.0,404.83267685109604,0.0,513.7540727972025,87.97641126328278,9.00839533209691,166.94442719446866,0.0,208.89618565791113,148.19016562033505,58.48177066004844,237.89856058062168,10.824185837396186,285.55614540327394,42.17627510464135,0.0,88.32570190230257,0.0,112.84258488856008,431.889623446116,107.94903991959472,755.8302069726373,0.0,927.9236419711017,129.36357053513592,0.0,272.69081379128363,0.0,348.8334117711121,704.2716048873855,104.68398320980998,1303.8592265649609,0.0,1622.390150581173,695.5759452558823,548.3533564574242,842.7985340543404,470.14135615824335,921.0105343535213,81.0111874885327,0.0,174.98236550291423,0.0,224.9045538230544
2030-02-01,383.80136506814677,307.75234057109776,459.85038956519577,267.3512963070405,500.251433829253,200.34023064843427,0.0,407.63431783941087,0.0,517.7593016596172,88.40802925461274,8.567412071937952,168.24864643728753,0.0,210.66397431558352,149.42552356816452,58.72584553221316,240.1252016041159,10.541641575613994,288.30940556071505,42.512012409747385,0.0,89.17139310588603,0.0,113.95918910070968,433.28785779238245,105.76771163838401,760.808003946381,0.0,934.8030815906925,130.0935930581369,0.0,275.004610838223,0.0,351.98858903389373,705.0382893590443,98.82518896222314,1311.2513897558654,0.0,1633.3020993416767,690.4165347956041,541.5671276743338,839.2659419168743,462.4908801411591,918.3421894500491,81.28367752262575,0.0,176.29324261780584,0.0,226.76707407462027
2030-03-01,380.72207971334285,303.85087970591377,457.59327972077193,263.0130547019671,498.4311047247186,200.60500812229412,0.0,410.1401776027829,0.0,521.4557363892925,88.78456578281184,8.0807817072629,169.48834985836078,0.0,212.36223514849615,150.62245834192237,58.9422147487703,242.30270193507442,10.237085339908276,291.00783134393646,42.770862323872684,0.0,89.93468341739414,0.0,114.9904633733274,434.2988131042114,103.23780570833895,765.3598205000837,0.0,941.235980679141,130.47178627446863,0.0,276.9494551824422,0.0,354.7657167898031,706.1258070608451,93.35886105569284,1318.8927530659973,0.0,1644.4251931312347,685.2921554322918,534.8335187636465,835.7507921009371,454.9023680334286,915.681942831155,81.45070771410114,0.0,177.4874330942386,0.0,228.50694345243664
2030-04-01,377.6668913176263,299.98221680449234,455.3515658307603,258.7122334693899,496.62154916586275,200.459614654671,0.0,412.2121492654617,0.0,524.7056832774442,89.07333610589866,7.515519950025379,170.63115226177194,0.0,213.95874209457963,151.73677618252765,59.08634426354435,244.38720810151096,9.86580230658447,293.60775005847086,42.863538095159775,0.0,90.52646114165583,0.0,115.84738901010684,434.65100625824977,100.08661021586857,769.215402300631,0.0,946.9527376981459,130.38738362354695,0.0,278.41512394058145,0.0,357.05486098400604,706.672904277904,87.42147138474047,1325.9243371710675,0.0,1654.9016608955603,680.202842525263,528.1520066314041,832.2536784191219,447.3750000627916,913.0306849877344,81.42305414643226,0.0,178.47606947261684,0.0,230.0354838646524
2030-05-01,374.6356662990281,296.14594775041195,453.1253848476443,254.4482847714596,494.8230478265966,199.83708737447927,0.0,413.784007377949,0.0,527.4433086297923,89.25278667275515,6.849789226560105,171.65578411895018,0.0,215.43237651224132,152.74658809076482,59.13602242508463,246.357153756445,9.405409415192025,296.0877667663376,42.73936494082666,0.0,90.89621748052976,0.0,116.47954539224702,434.1846735029563,96.15319629937295,772.2161507065396,0.0,951.7953729709432,129.79854084970995,0.0,279.36028835896076,0.0,358.8149667232502,705.8948649719204,80.22614738729396,1331.5635825565469,0.0,1663.9500887733795,675.1485962869235,521.5220619777263,828.7751305961208,439.9079656259652,910.3892269478819,81.15010652387497,0.0,179.2088794412907,0.0,231.30260255366778
2030-06-01,371.6282648779571,292.34167596488567,450.9148537910286,250.22067560481645,493.0358541510978,198.75253923608898,0.0,414.8715648767022,0.0,529.6847972482781,89.31755257062753,6.077955021624277,172.55715011963076,0.0,216.77818631753874,153.65498976030716,59.0940386561485,248.21594086446584,8.858533382064195,298.4514461385501,42.39584535073776,0.0,91.04161248134443,0.0,116.88467626947923,432.8788220247325,91.41546518879005,774.342178860675,0.0,955.7445871797693,128.7437672038007,0.0,279.82394701794567,0.0,360.08529254421023,703.2702562986232,71.24940918379423,1335.2911034134522,0.0,1671.0521784432049,670.1293863970354,514.9431518538622,825.3156209402086,432.5004647528016,907.7583080412693,80.62996330202657,0.0,179.68428228022145,0.0,232.3068892373875
2030-07-01,368.64454205024055,288.56901242289564,448.72007167758545,246.0288873083686,491.2601967921125,197.29376331649826,0.0,415.5632799896357,0.0,531.5189607222399,89.2796767391448,5.211804087801781,173.3475493904878,0.0,218.0086067365138,154.4866286057004,58.98474934043385,249.98850787096694,8.249375980760988,300.7238812306398,41.87635642619952,0.0,91.0061729627969,0.0,117.10638799786425,430.8454730856902,85.98438722226092,775.7065589491194,0.0,958.9140108140662,127.33493133692775,0.0,279.91843354908656,0.0,360.97841909929593,698.6589096777936,60.34914301939375,1336.9686763361935,0.0,1676.0707398734685,665.1451560358973,508.41474182243803,821.8755702493567,425.1517092715378,905.1386028002569,79.90763404138366,0.0,179.94759241002083,0.0,233.09382029335933
2030-08-01,365.68434843451473,284.8275756277226,446.5411212413069,241.87241507411426,489.4962817949152,195.59543073052114,0.0,415.99445653055045,0.0,533.0814389868159,89.16601947363012,4.277953032434581,174.05408591482563,0.0,219.15087121171078,155.27932229593262,58.84569531513297,251.71294927673227,7.615330981583185,302.9433136102821,41.256907273013425,0.0,90.8660504435442,0.0,117.22090775288868,428.2939410955654,80.06827715889216,776.5196050322386,0.0,961.5144889985962,125.7335385057174,0.0,279.80569550360383,0.0,361.65652890873093,692.3224650291997,47.78513854200878,1336.8597915163907,0.0,1679.2702462127108,660.1958254094845,501.93629777415924,818.4553530448098,417.86092371789266,902.5307271010764,79.0621518731957,0.0,180.07813294828767,0.0,233.74287289443026
2030-09-01,362.7475310100229,281.11699155107647,444.3780704689693,237.75076746351118,487.7442945565346,193.80416022000753,0.0,416.3123156626315,0.0,534.5197732415255,89.01259978199374,3.3121888370791908,174.7130107269083,0.0,220.24135404139415,156.0731415798441,58.71668374500672,253.4295994146815,6.996065520249374,305.15021763943884,40.62568591778717,0.0,90.70956854791805,0.0,117.31663119517506,425.47553896573805,73.91749609746529,777.0335818340109,0.0,963.7987921077806,124.11624287042915,0.0,279.6628081704538,0.0,362.2969209860919,684.8448031514608,34.13951482270386,1335.5500914802178,0.0,1681.2372759048699,655.2812948304442,495.507287447547,815.0553022133413,410.6273460253829,899.9352436355055,78.18623509211187,0.0,180.16889829879625,0.0,234.34718812734735
2030-10-01,359.8339337588234,277.4368935450632,442.23097397258357,233.66346593150305,486.0044015861437,192.04385442844915,0.0,416.641334163543,0.0,535.9587452728116,88.85726883452111,2.352141540645462,175.36239612839677,0.0,221.3182450032682,156.89994901604027,58.629325981376795,255.17057205070375,6.423057494211832,307.3768405378687,40.060887132446375,0.0,90.61505127847127,0.0,117.471950981047,422.623726187557,67.76459640983273,777.4828559652813,0.0,966.0017686596973,122.63821166153545,0.0,279.64534013438004,0.0,363.05537713557874,676.9758638021501,20.160532614786916,1333.7911949895133,0.0,1682.7243396827998,650.4014474107817,489.12718169233585,811.6757131292275,403.4502280294116,897.3526667921517,77.36395507808606,0.0,180.30422298570664,0.0,234.99124031163007
2030-11-01,356.94339822462564,273.7869222313668,440.09987421788446,229.61004435994812,484.27675208930316,190.39028202268523,0.0,417.0578283724723,0.0,537.4749623707966,88.73231476434214,1.4298883368250586,176.0347411918592,0.0,222.41415523147765,157.77615593336296,58.5997937239363,256.9525181427896,5.912351300178386,309.63996056654753,39.61259108536738,0.0,90.63270207797238,0.0,117.7371360427938,419.9052714816246,61.775481506206404,778.0350614570427,0.0,968.2915123814837,121.4033257921557,0.0,279.8575551643685,0.0,364.03636451835655,669.4417688118427,6.5727121298156135,1332.3108254938697,0.0,1684.4600118561968,645.5561514150575,482.79545551196907,808.3168473181458,396.32883581345334,894.7834670166616,76.65220956340195,0.0,180.54125575720133,0.0,235.73231154765722
2030-12-01,354.0757639989097,270.16672537227043,437.9848026255489,225.59004860186835,482.561479395951,188.8611029283003,0.0,417.57998110216204,0.0,539.086885132026,88.6588731958681,0.5663634567624172,176.75138293497378,0.0,223.55052873387368,158.70050129281634,58.62659714907937,258.7744054365533,5.462335572719127,311.9386670129136,39.29321534844996,0.0,90.77505621386811,0.0,118.12478417362149,417.39443717433056,56.0235875626463,778.7652867860148,0.0,970.7435506422221,120.44822844226607,0.0,280.3364619699254,0.0,365.2770860314943,662.7718346115646,0.0,1331.6398285612495,0.0,1686.9759503470193,640.7452623167801,476.5115889160691,804.9789357174911,389.2624499219414,892.2280747116188,76.07060707605768,0.0,180.8998447973254,0.0,236.59037733674887
2031-01-01,351.23086914362585,266.5759577274756,435.8857805597761,221.60303603764584,480.85870224960587,187.42317764214238,0.0,418.17515249390124,0.0,540.7621391338982,88.64446755399803,0.0,177.52003722382818,0.0,224.73518361092545,159.6572391913046,58.69377173874375,260.62070664386545,5.05692965457078,314.2575487280384,39.07865218520369,0.0,91.0181184135617,0.0,118.6109598473769,415.0755517451687,50.49245363130393,779.6586498590334,0.0,973.3434207320241,119.74348290527746,0.0,281.0529731259362,0.0,366.7486398056611,657.1871747762192,0.0,1332.000778932234,0.0,1690.4955061401165,635.9686245953053,470.27506760975086,801.6621815808597,382.2503654611751,889.6868837294355,75.6019895716797,0.0,181.3630610648654,0.0,237.54863029562028
2031-02-01,348.40855055858117,263.0142809000985,433.8028202170638,217.64857514402962,479.1685259731327,186.01426542527412,0.0,418.78157963168013,0.0,542.4392153038333,88.6840995829223,0.0,178.33588983910866,0.0,225.96340341270766,160.62363436190657,58.7783731588502,262.46889556496296,4.673078144726503,316.57419057908663,38.91929345154606,0.0,91.31238808510676,0.0,119.14621960918586,412.87145966735096,45.104169235565394,780.6387500991366,0.0,976.0151231410227,119.21059623021145,0.0,281.92892970834873,0.0,368.3730443686091,652.5779943897384,0.0,1333.2852790413613,0.0,1694.9110240125356,631.2260733058665,464.0853835431431,798.36676306859,375.2918921066963,887.1602545050367,75.20291286315002,0.0,181.88767937436012,0.0,238.56396158344052
2031-03-01,345.6086443005882,259.4813631747158,431.7359254264606,213.7262450765961,477.4910435245803,184.57237259493053,0.0,419.3377261455358,0.0,544.0568202192949,88.76425773179994,0.0,179.18560536686692,0.0,227.22194629799625,161.57950643830395,58.86002094994474,264.2989919266632,4.290294284253918,318.86871859235396,38.757520659012386,0.0,91.60034967559467,0.0,119.673102590654,410.6883545107092,39.76420540098792,781.6125036204305,0.0,978.66595783497,118.74960827572924,0.0,282.86469126494075,0.0,370.0508291029593,648.5722765069582,0.0,1335.122649314038,0.0,1699.852534867799,626.5174354512554,457.9420353414152,795.0928355610956,368.3863540330626,884.6485168694483,74.82075299557115,0.0,182.42128537211704,0.0,239.58406819715702
2031-04-01,342.83098586054336,255.97687934988687,429.68509237119986,209.83563526610058,475.8263364549862,183.06407152961486,0.0,419.8106024284174,0.0,545.5821969684062,88.86858772105666,0.0,180.05299823153828,0.0,228.49471631523164,162.51603818964782,58.929706231866334,266.10237014742927,3.899467379294947,321.1326090000007,38.54659070990023,0.0,91.8353586790535,0.0,120.14501666266617,408.46326217914117,34.40889597817818,782.5176283801042,0.0,981.2340104243658,118.26939675758555,0.0,283.76944170987326,0.0,371.6913405907761,644.6739839630065,0.0,1337.018133519638,0.0,1704.8259629715985,621.8425311800868,451.84452863292006,791.8405337272535,361.53308977973774,882.1519725804358,74.4124123587471,0.0,182.92098220408593,0.0,240.56615993442222
2031-05-01,340.07541040381915,252.50051056720002,427.6503102404383,205.97634502899612,474.1744757786422,181.5035575681941,0.0,420.21482365652645,0.0,547.030183765953,88.98360636252626,0.0,180.92474694793793,0.0,229.76847788393786,163.44130028849065,58.99531598108818,267.8872845958931,3.5083868177806323,323.37421375920064,38.265598045078804,0.0,91.99660403663603,0.0,120.54120096965082,406.2000278936509,29.041422854288783,783.358632933013,0.0,983.7241418601741,117.7124469852985,0.0,284.5859598441783,0.0,373.2375135504583,640.4306972018344,0.0,1338.5205398790144,0.0,1709.3807688012662,617.2011748334488,445.79237629072446,788.6099733761732,354.73145206490216,879.6708976019954,73.95929498458266,0.0,183.36836632716125,0.0,241.49193547790617
2031-06-01,337.34175297866267,249.05194413855202,425.6315618187733,202.14798319224323,472.5355227650821,179.95688312353485,0.0,420.61684494180565,0.0,548.467449657762,89.10288288987195,0.0,181.79457585180268,0.0,231.03703773782834,164.3808694537284,59.08225071911903,269.67948818833776,3.1423595163578284,325.61937939109896,37.92638096795216,0.0,92.09601469441614,0.0,120.87363261160013,403.983112578624,23.745610697929806,784.2206144593182,0.0,986.2217873334369,117.0676370398541,0.0,285.3034052596837,0.0,374.67865712646824,635.5835144782046,0.0,1339.372144304522,0.0,1713.2598538997527,612.5931758589957,439.7850986007435,785.4012531172478,347.98080755729706,877.2055441606942,73.47436049948283,0.0,183.77658193772106,0.0,242.3746370767851
2031-07-01,334.62984869669714,245.6308733730863,423.628824020308,198.35016773241804,470.9095296609762,178.52995294884357,0.0,421.1229575620198,0.0,550.0004912627696,89.2285266600006,0.0,182.66474317239602,0.0,232.30273319460608,165.37326989340778,59.22886553363436,271.5176742531812,2.839650717504753,327.9068890693108,37.57051954137037,0.0,92.1752577172262,0.0,121.18402487314962,401.96482680663496,18.673159381285927,785.256494231984,0.0,988.8801925517006,116.36806537926962,0.0,285.9551466182889,0.0,376.0482835265179,630.1577446766036,0.0,1339.5993860373005,0.0,1716.4902580101711,608.0183396091466,433.82222336791733,782.2144558503758,341.2805366147644,874.7561426035287,72.99931872235953,0.0,184.18751601134707,0.0,243.2562458211217
2031-08-01,331.93953288909734,242.2369974049646,421.6420683732301,194.58252542901906,469.29654034917564,177.34334769648186,0.0,421.854113414733,0.0,551.750457702554,89.36963826265136,0.0,183.54449248687428,0.0,233.5748837934927,166.46138141379168,59.477877795871464,273.4448850317119,2.6428914988513554,330.27987132873204,37.25731521552666,0.0,92.29371811804448,0.0,121.53180716000708,400.32907731116313,14.00738907849643,786.6507655438298,0.0,991.884162417434,115.67513375906151,0.0,286.6028451982053,0.0,377.4081919002504,624.4696758947421,0.0,1339.5196388486008,0.0,1719.3899316678383,603.4764680379596,427.9032859703056,779.0496501056136,334.6300329968644,872.3229030790549,72.59276899215276,0.0,184.65993804062785,0.0,244.19562159763024
2031-09-01,329.270641241556,238.87002102293417,419.67126146017785,190.8446915317913,467.6965909513207,176.5006583800637,0.0,422.91426031186137,0.0,553.8214863381289,89.53825996412719,0.0,184.44600348464314,0.0,234.8657422299172,167.6820525106345,59.8659798876716,275.4981251335974,2.588691306722552,332.7754137145464,37.04610600044413,0.0,92.51081421785727,0.0,121.97644045835798,399.24125309986835,9.913125063669156,788.5693811360675,0.0,995.3999491552984,115.05385924715219,0.0,287.3117674907991,0.0,378.82378124523655,619.0478419279368,0.0,1339.662479958604,0.0,1722.489006412396,598.9673603094159,422.02782936961887,775.9068912492129,328.02870355785177,869.90601706098,72.31257691916947,0.0,185.25187716803845,0.0,245.2508804252501
2031-10-01,326.6230099107578,235.52965450246847,417.7163653190471,187.13630944181477,466.1097103797008,176.05880574796566,0.0,424.3606621282179,0.0,556.2710233302269,89.74405768217301,0.0,185.37907424074552,0.0,236.18517678748717,169.05664495588297,60.41438344907121,277.6989064626947,2.6981820235774876,335.41510788818846,36.977800104759055,0.0,92.86753145889315,0.0,122.55895124077689,398.79778579867445,6.486256830426328,791.1093147669226,0.0,999.5248145313043,114.54672523829232,0.0,288.12463675680954,0.0,380.3379022510218,614.4904479159022,0.0,1340.6271179497357,0.0,1726.38722390521,594.4908133282515,416.1954040855311,772.786222570972,321.4759679253359,867.5056587311672,72.1973531185606,0.0,186.0021012746409,0.0,246.46087373255853
